authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J.","12.73765, 42.7334906, 12.73765, 42.7334906",jbecker,Representative location based on OpenStreetMap..,townhouse,"{""type"": ""Point"", ""coordinates"": [12.73765, 42.7334906]}",location-of-domus-of-vespasia-polla,precise,representative,300,-30,42.7334906,"42.7334906,12.73765",12.73765,,R,roman,"-30.0,300.0",OSM location of Casa Romana,townhouse,,"unlocated, settlement",,,330,"tomb,"
"Becker, J.","13.771952, 45.6489912, 13.771952, 45.6489912",jbecker,Location based on OpenStreetMap,theatre,"{""type"": ""Point"", ""coordinates"": [13.771952, 45.6489912]}",location-of-roman-theater,precise,representative,300,-30,45.6489912,"45.6489912,13.771952",13.771952,,R,roman,"-30.0,300.0",OSM location of Teatro Romano,theatre,422958,"unlocated, settlement",,,330,"townhouse,"
"Becker, J.","12.9155892, 41.6424829, 12.9157555, 41.6426923",jbecker,Representative location based on OpenStreetMap.,temple-2,"{""type"": ""Polygon"", ""coordinates"": [[[12.9155892, 41.6424829], [12.9155999, 41.6426853], [12.9157019, 41.6426923], [12.9157528, 41.6425771], [12.9157555, 41.6424919], [12.9155892, 41.6424829]]]}",osm-location-of-tempio-di-ercole,precise,representative,300,-330,41.64257835,"41.6425783524,12.9156663398",12.91566634,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Tempio di Ercole,temple-2,,unlocated,dependent on Capua,,630,"theatre,"
"Becker, J.","14.7794907, 41.1330164, 14.7794907, 41.1330164",jbecker,Representative location based on OpenStreetMap.,"church,","{""type"": ""Point"", ""coordinates"": [14.7794907, 41.1330164]}",location-of-chiesa-di-santilario-a-port-aurea,precise,representative,1453,300,41.1330164,"41.1330164,14.7794907",14.7794907,,LM,"late-antique,mediaeval-byzantine","300.0,1453.0",OSM location of Chiesa di Sant'Ilario a Port' Aurea,church,432721,unlocated,Beneventum,,1153,"temple-2,"
"Becker, J., R. Horne","-3.8586132, 48.667291, -3.8586132, 48.667291",jbecker,Representative location based on OpenStreetMap.,"cairn,","{""type"": ""Point"", ""coordinates"": [-3.8586132, 48.667291]}",location-of-cairn-de-barnenez,precise,,-3000,-4000,48.667291,"48.667291,-3.8586132",-3.8586132,,4,4th-millenium-bce,"-4000.0,-3000.0",OSM location of Cairn de BarnÃ©nez,cairn,,unlocated,of the Volsci,,1000,"church,"
"Becker, J.","-8.5419319, 52.5140281, -8.5419319, 52.5140281",jbecker,Representative location based on OpenStreetMap.,"monument,","{""type"": ""Point"", ""coordinates"": [-8.5419319, 52.5140281]}",location-of-stone-circle,precise,representative,-1000,-3000,52.5140281,"52.5140281,-8.5419319",-8.5419319,,32,"3rd-millennium-bc,2nd-millenium-bce","-3000.0,-1000.0",OSM location of Grange Stone Circle,monument,,"unlocated, forest",Campania,,2000,"cairn,"
"Becker, J.","-8.5417428, 52.515331, -8.5417428, 52.515331",jbecker,Representative location based on OpenStreetMap.,"monument,","{""type"": ""Point"", ""coordinates"": [-8.5417428, 52.515331]}",location-of-stone-circle-2,precise,representative,-1000,-3000,52.515331,"52.515331,-8.5417428",-8.5417428,,32,"3rd-millennium-bc,2nd-millenium-bce","-3000.0,-1000.0",OSM location of Grange stone circle 2,monument,"873,367,356,422,958",unlocated,,,2000,"monument,"
"Becker, J.","14.4862681, 40.7485218, 14.4862681, 40.7485218",jbecker,Representative location based on OpenStreetMap,townhouse,"{""type"": ""Point"", ""coordinates"": [14.4862681, 40.7485218]}",osm-location-of-casa-della-regina-carolina-viii-3,precise,representative,300,-30,40.7485218,"40.7485218,14.4862681",14.4862681,,R,roman,"-30.0,300.0",OSM location of Casa della Regina Carolina (VIII 3.14),townhouse,413122,unlocated,S Etruria,,330,"monument,"
"Novotny, J.","43.2346332, 36.5128302, 43.2346332, 36.5128302",jnovotny,Location based on OpenStreetMap,city-gate,"{""type"": ""Point"", ""coordinates"": [43.2346332, 36.5128302]}",osm-location-of-khorsabad-gate-1,precise,representative,-540,-720,36.5128302,"36.5128302,43.2346332",43.2346332,"ANE, Assyrian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",OSM location of Khorsabad Gate 1,city-gate,,unlocated,cf. Censennia,,180,"townhouse,"
"Novotny, J.","43.2444683, 36.5072313, 43.2444683, 36.5072313",jnovotny,Location based on OpenStreetMap,city-gate,"{""type"": ""Point"", ""coordinates"": [43.2444683, 36.5072313]}",osm-location-of-khorsabad-gate-2,precise,representative,-540,-720,36.5072313,"36.5072313,43.2444683",43.2444683,"ANE, Assyrian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",OSM location of Khorsabad Gate 2,city-gate,,"unlocated, people",Barrington Atlas grid 44 Unlocated,,180,"city-gate,"
"Novotny, J.","43.2430682, 36.4985856, 43.2430682, 36.4985856",jnovotny,Location based on OpenStreetMap,city-gate,"{""type"": ""Point"", ""coordinates"": [43.2430682, 36.4985856]}",osm-location-of-khorsabad-gate-3,precise,representative,-540,-720,36.4985856,"36.4985856,43.2430682",43.2430682,"ANE, Assyrian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",OSM location of Khorsabad Gate 3,city-gate,,unlocated,river,,180,"city-gate,"
"Novotny, J., J. Becker","43.227883, 36.510535, 43.227883, 36.510535",jnovotny,Respresentative point for the visible remains of Sargon II's palace.,"palace-complex,palace","{""type"": ""Point"", ""coordinates"": [43.227883, 36.510535]}",representative-location-of-egalgabarinutukua,precise,representative,-540,-720,36.510535,"36.510535,43.227883",43.227883,"ANE, Assyrian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",Representative location of Egalgabarinutukua,"palace-complex,palace",,unlocated,Barrington Atlas grid 44 Unlocated,,180,"city-gate,"
"Novotny, J.","43.227996, 36.508514, 43.227996, 36.508514",jnovotny,Representative point based on the visible remains of the Ningal temple.,temple-2,"{""type"": ""Point"", ""coordinates"": [43.227996, 36.508514]}",representative-location-of-the-ningal-temple,precise,representative,-540,-720,36.508514,"36.508514,43.227996",43.227996,"ANE, Assyrian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",Representative location of the Ningal temple,temple-2,,unlocated,Barrington Atlas grid 44 Unlocated,,180,"palace-complex,palace,"
"Novotny, J.","43.227918, 36.508932, 43.227918, 36.508932",jnovotny,Representative point based on the visible remains of the Adad temple.,temple-2,"{""type"": ""Point"", ""coordinates"": [43.227918, 36.508932]}",representative-location-of-the-adad-temple,precise,representative,-540,-720,36.508932,"36.508932,43.227918",43.227918,"ANE, Assyrian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",Representative location of the Adad temple,temple-2,,"unlocated, region",,,180,"temple-2,"
"Novotny, J.","43.227787, 36.508671, 43.227787, 36.508671",jnovotny,Representative point based on the visible remains of the Å amaÅ¡ temple.,temple-2,"{""type"": ""Point"", ""coordinates"": [43.227787, 36.508671]}",representative-location-of-the-samas-temple,precise,representative,-540,-720,36.508671,"36.508671,43.227787",43.227787,"ANE, Assyrian",N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",Representative location of the Å amaÅ¡ temple,temple-2,,unlocated,Barrington Atlas grid 44 Unlocated,,180,"temple-2,"
"Becker, J.","22.9748406, 38.4930803, 22.9755862, 38.493773",jbecker,Representative location based on OpenStreetMap.,theatre,"{""type"": ""Polygon"", ""coordinates"": [[[22.9752885, 38.4930803], [22.9750551, 38.4932062], [22.9748406, 38.4934875], [22.975141, 38.493773], [22.9754628, 38.4937332], [22.9755674, 38.4936135], [22.9755862, 38.4934351], [22.975546, 38.4931684], [22.9752885, 38.4930803]]]}",osm-location-of-ancient-theatre-of-orchomenus,precise,representative,300,-330,38.49343695,"38.4934369535,22.9752574504",22.97525745,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Ancient Theatre of Orchomenus,theatre,,unlocated,Capistrello?,,630,"temple-2,"
"Becker, J.","23.6344183, 37.9463292, 23.6345464, 37.9464296",jbecker,Representative location based on OpenStreetMap.,city-gate,"{""type"": ""Polygon"", ""coordinates"": [[[23.6344894, 37.9463292], [23.6344712, 37.9463297], [23.6344538, 37.9463342], [23.6344388, 37.9463423], [23.6344273, 37.9463535], [23.6344203, 37.9463668], [23.6344183, 37.946381], [23.6344215, 37.9463952], [23.6344296, 37.9464081], [23.634442, 37.9464186], [23.6344576, 37.946426], [23.6344753, 37.9464296], [23.6344935, 37.9464291], [23.6345108, 37.9464247], [23.6345258, 37.9464165], [23.6345373, 37.9464053], [23.6345444, 37.9463921], [23.6345464, 37.9463778], [23.6345432, 37.9463636], [23.6345351, 37.9463507], [23.6345227, 37.9463402], [23.634507, 37.9463328], [23.6344894, 37.9463292]]]}",osm-location-of-east-tower,precise,representative,-30,-330,37.9463794,"37.9463794001,23.6344823439",23.63448234,,H,hellenistic-republican,"-330.0,-30.0",OSM location of East Tower,city-gate,,unlocated,,,300,"theatre,"
"Becker, J.","23.6342183, 37.9463559, 23.634346, 37.9464565",jbecker,Representative location based on OpenStreetMap.,city-gate,"{""type"": ""Polygon"", ""coordinates"": [[[23.6342749, 37.9463559], [23.634258, 37.9463593], [23.6342429, 37.9463661], [23.6342307, 37.9463759], [23.6342223, 37.946388], [23.6342183, 37.9464014], [23.6342191, 37.9464151], [23.6342245, 37.9464282], [23.6342342, 37.9464396], [23.6342475, 37.9464486], [23.6342633, 37.9464543], [23.6342805, 37.9464565], [23.6342978, 37.946455], [23.634314, 37.9464498], [23.6343278, 37.9464414], [23.6343382, 37.9464304], [23.6343444, 37.9464175], [23.634346, 37.9464039], [23.6343429, 37.9463903], [23.6343353, 37.946378], [23.6343237, 37.9463677], [23.634309, 37.9463603], [23.6342923, 37.9463562], [23.6342749, 37.9463559]]]}",osm-location-of-west-tower,precise,representative,-30,-330,37.94640606,"37.9464060606,23.6342820616",23.63428206,,H,hellenistic-republican,"-330.0,-30.0",OSM location of West Tower,city-gate,,unlocated,near Sermoneta?,,300,"city-gate,"
"Varveri, A., J. Becker","14.4840775, 40.7537462, 14.4840775, 40.7537462",avarveri,Location based on OpenStreetMap,"cemetery,","{""type"": ""Point"", ""coordinates"": [14.4840775, 40.7537462]}",necropoli-di-porta-vesuvio,precise,representative,300,-30,40.7537462,"40.7537462,14.4840775",14.4840775,,R,roman,"-30.0,300.0","OSM location of so-called ""Necropoli di Porta Vesuvio""",cemetery,,people,Sabine people,,330,"city-gate,"
"Becker, J.","80.193234, 12.6200965, 80.193234, 12.6200965",jbecker,Location based on OpenStreetMap,"monument,","{""type"": ""Point"", ""coordinates"": [80.193234, 12.6200965]}",location-of-group-of-monuments-at-mahabalipuram,precise,representative,1453,640,12.6200965,"12.6200965,80.193234",80.193234,,M,mediaeval-byzantine,"640.0,1453.0",OSM location of Group of Monuments at Mahabalipuram,monument,,unlocated,S. Pasquale di Faicchio?,,813,"cemetery,"
"Elliott, T., J. Becker, S. Gillies","26.241591, 39.74127, 26.241591, 39.74127",thomase,,quarry,"{""type"": ""Point"", ""coordinates"": [26.241591, 39.74127]}",visible-monolithic-granite-columns-at-yedi-taslar,precise,representative,300,-30,39.74127,"39.74127,26.241591",26.241591,,R,roman,"-30.0,300.0",Visible monolithic granite columns at Yedi TaÅŸlar,quarry,1004,river,Ofanto,"442,523,442,525",330,"monument,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","26.30533, 39.196383, 26.30533, 39.196383",jahlfeldt,"Representative point location, site precision",sanctuary,"{""type"": ""Point"", ""coordinates"": [26.30533, 39.196383]}",dare-location,precise,representative,640,-750,39.196383,"39.196383,26.30533",26.30533,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,sanctuary,,river,river,,1390,"quarry,"
"Becker, J.","26.3052576, 39.1962955, 26.3058007, 39.1966403",jbecker,Representative location based on OpenStreetMap. Chronology following BAtlas.,temple-2,"{""type"": ""Polygon"", ""coordinates"": [[[26.3056984, 39.1962955], [26.3052576, 39.1964379], [26.3053537, 39.1966403], [26.3058007, 39.1965092], [26.3056984, 39.1962955]]]}",osm-location-of-temple-of-messa,precise,representative,640,-750,39.19647029,"39.1964702865,26.3055297474",26.30552975,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",OSM location of Temple of Messa,temple-2,"4,425,961,004",water-open,Barrington Atlas grid 45 B1,,1390,"sanctuary,"
"Cobb, P., J. Becker","27.499106, 38.597787, 27.499106, 38.597787",cobbp,Hittite statue of a seated figure carved into the mountain side,"monument,","{""type"": ""Point"", ""coordinates"": [27.499106, 38.597787]}",akp131nar-monument,precise,representative,-1200,-1450,38.597787,"38.597787,27.499106",27.499106,,M,middle-hittite-anatolia,"-1450.0,-1200.0",location of AkpÄ±nar Monument,monument,"4,425,961,004",cape,Testa del Gargano,,250,"temple-2,"
"Mckee, G.","35.113023, 31.617046, 35.113023, 31.617046",gmckee,Point representing the location of the ancient burials at Khirbet Kufin.,cemetery,"{""type"": ""Point"", ""coordinates"": [35.113023, 31.617046]}",google-earth-location-of-ancient-tombs-at-khirbet-kufin,precise,representative,-1400,-2000,31.617046,"31.617046,35.113023",35.113023,,M,middle-bronze-age-southern-levant,"-2000.0,-1400.0",Google Earth location of ancient tombs at Khirbet Kufin,cemetery,,settlement,Matera,489768631,600,"monument,"
"Becker, J., P. Scalfano","44.7302666, 40.1123799, 44.7302666, 40.1123799","jbecker, pscalfano",Representative location based on OpenStreetMap.,temple-2,"{""type"": ""Point"", ""coordinates"": [44.7302666, 40.1123799]}",location-of-garni-temple,precise,representative,640,-30,40.1123799,"40.1123799,44.7302666",44.7302666,Mithras,RL,"roman,late-antique","-30.0,640.0",OSM location of Garni temple,temple-2,"442,657,356,966,898",settlement,Mesagne,,670,"cemetery,"
"Becker, J.","30.9719304, 29.2352236, 30.9719304, 29.2352236",jbecker,Location based on OpenStreetMap,"tomb,","{""type"": ""Point"", ""coordinates"": [30.9719304, 29.2352236]}",pyramid-of-sesostris-ii,precise,representative,-1640,-2010,29.2352236,"29.2352236,30.9719304",30.9719304,,M,middle-kingdom-egypt,"-2010.0,-1640.0",OSM location of Pyramid of Sesostris II,tomb,,station,Masseria Vicentino,,370,"temple-2,"
"Becker, J., S. Gillies, T. Elliott","12.715833, 41.886944, 12.715833, 41.886944",jbecker,Sanctuary of Iuno Gabina at Gabii,"temple-2,","{""type"": ""Point"", ""coordinates"": [12.715833, 41.886944]}",sanctuary-of-iuno-gabina,precise,representative,300,-750,41.886944,"41.886944,12.715833",12.715833,"peperino, extant remains, iron",ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",Sanctuary of Iuno Gabina,temple-2,,settlement,Miglionico,,1050,"tomb,"
"Gillies, S.","12.5194299, 41.8544377, 12.5194299, 41.8544377",sgillies,Location based on OpenStreetMap. Time period from Barrington.,"circus,","{""type"": ""Point"", ""coordinates"": [12.5194299, 41.8544377]}",southwest-tower-of-circus,precise,representative,640,300,41.8544377,"41.8544377,12.5194299",12.5194299,,L,late-antique,"300.0,640.0",Southwest Tower of Circus,circus,,settlement,Monte S. TrinitÃ ,,340,"temple-2,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","12.453964, 41.884968, 12.453964, 41.884968",jahlfeldt,"Representative point location for the Basilica e Catacombe di San Pancrazio, site precision.",cemetery,"{""type"": ""Point"", ""coordinates"": [12.453964, 41.884968]}",dare-location,precise,representative,640,-30,41.884968,"41.884968,12.453964",12.453964,,RL,"roman,late-antique","-30.0,640.0",DARE Location,cemetery,,settlement,Monticchio,,670,"circus,"
"Becker, J.","12.4540933, 41.884696, 12.4540933, 41.884696",jbecker,Representative location based on OpenStreetMap.,church,"{""type"": ""Point"", ""coordinates"": [12.4540933, 41.884696]}",location-of-basilica-di-san-pancrazio,precise,representative,1453,300,41.884696,"41.884696,12.4540933",12.4540933,,LM,"late-antique,mediaeval-byzantine","300.0,1453.0",OSM location of Basilica di San Pancrazio,church,,settlement,Mottola,,1153,"cemetery,"
"Ã…hlfeldt, J.","12.512, 41.914, 12.512, 41.914",jahlfeldt,"Representative point location, village precision",cemetery,"{""type"": ""Point"", ""coordinates"": [12.512, 41.914]}",dare-location,precise,representative,640,-30,41.914,"41.914,12.512",12.512,,RL,"roman,late-antique","-30.0,640.0",DARE Location,cemetery,,settlement,Muro Leccese,,670,"church,"
"Becker, J.","12.4844546, 41.9572777, 12.4844546, 41.9572777",jbecker,Representative location based on OpenStreetMap.,"tomb,","{""type"": ""Point"", ""coordinates"": [12.4844546, 41.9572777]}",location-of-grottarossa-tombs,precise,representative,300,-30,41.9572777,"41.9572777,12.4844546",12.4844546,,R,roman,"-30.0,300.0",OSM location of Grottarossa tombs,tomb,,"settlement, settlement-modern",Ripacandida,,330,"cemetery,"
"Becker, J.","12.5369963, 41.8602996, 12.5369963, 41.8602996",jbecker,Representative location based on OpenStreetMap.,"cemetery,","{""type"": ""Point"", ""coordinates"": [12.5369963, 41.8602996]}",location-of-parco-delle-tombe-di-via-latina,precise,representative,640,-30,41.8602996,"41.8602996,12.5369963",12.5369963,,RL,"roman,late-antique","-30.0,640.0",OSM location of Parco delle Tombe di via Latina,cemetery,,cape,Capo S. Maria di Leuca,442762,670,"tomb,"
"Becker, J., S. Bond, T. Elliott","12.6464493, 41.7399648, 12.6464493, 41.7399648",jbecker,Location based on OpenStreetMap. Dates after BAtlas.,"tomb,","{""type"": ""Point"", ""coordinates"": [12.6464493, 41.7399648]}",location-of-alleged-tomb-of-clodius,precise,representative,300,-30,41.7399648,"41.7399648,12.6464493",12.6464493,,R,roman,"-30.0,300.0",OSM location of alleged Tomb of Clodius,tomb,590030,temple-2,,,330,"cemetery,"
"Ã…hlfeldt, J.","13.9636174, 41.4454758, 13.9636174, 41.4454758",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [13.9636174, 41.4454758]}",dare-location,precise,representative,640,-330,41.4454758,"41.4454758,13.9636174",13.9636174,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,station,"42,355,942,356,242,300,000,000,000,000,000,000,000,000,000,000,000","city-gate, city-wall",,226302607,970,"tomb,"
"Ã…hlfeldt, J.","13.1025, 41.38556, 13.1025, 41.38556",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [13.1025, 41.38556]}",dare-location,precise,representative,640,-30,41.38556,"41.38556,13.1025",13.1025,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,442962448,pyramid,,,670,"station,"
"Ã…hlfeldt, J.","14.14361, 41.11417, 14.14361, 41.11417",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [14.14361, 41.11417]}",dare-location,precise,representative,640,300,41.11417,"41.11417,14.14361",14.14361,,L,late-antique,"300.0,640.0",DARE Location,station,638753,unknown,,,340,"station,"
"Becker, J., E. Robinson","13.4605973, 41.9711257, 13.4605973, 41.9711257",jbecker,Representative location based on OpenStreetMap way. Dates after BAtlas.,"sanctuary,","{""type"": ""Point"", ""coordinates"": [13.4605973, 41.9711257]}",osm-location,precise,representative,640,-330,41.9711257,"41.9711257,13.4605973",13.4605973,,HR,"hellenistic-republican,roman-early-empire-late-antique","-330.0,640.0",OSM location of Lucus Angitiae,sanctuary,,river,,,970,"station,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","14.253623, 41.110608, 14.253623, 41.110608",jahlfeldt,"Representative point location, village precision","temple-2,","{""type"": ""Point"", ""coordinates"": [14.253623, 41.110608]}",dare-location,precise,representative,640,-550,41.110608,"41.110608,14.253623",14.253623,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,temple-2,,mountain,Zygos,,1190,"sanctuary,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","13.990212, 42.002986, 13.990212, 42.002986",jahlfeldt,"Representative point location, site precision","sanctuary,","{""type"": ""Point"", ""coordinates"": [13.990212, 42.002986]}",dare-location,precise,representative,300,-330,42.002986,"42.002986,13.990212",13.990212,,HR,"hellenistic-republican,roman","-330.0,300.0",DARE Location,sanctuary,,mountain,Barasovon,,630,"temple-2,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","13.20028, 41.31056, 13.20028, 41.31056",jahlfeldt,"Representative point location, village precision","sanctuary,","{""type"": ""Point"", ""coordinates"": [13.20028, 41.31056]}",dare-location,precise,,300,-330,41.31056,"41.31056,13.20028",13.20028,,HR,"hellenistic-republican,roman","-330.0,300.0",DARE Location,sanctuary,540915,temple-2,Polydrosos,,630,"sanctuary,"
"Becker, J.","14.6400306, 41.5017874, 14.6400306, 41.5017874",jbecker,Location based on OpenStreetMap,"church,","{""type"": ""Point"", ""coordinates"": [14.6400306, 41.5017874]}",osm-location-of-santa-maria-di-monteverde,precise,representative,640,300,41.5017874,"41.5017874,14.6400306",14.6400306,,L,late-antique,"300.0,640.0",OSM location of Santa Maria di Monteverde,church,,settlement,Prophitis Elias,,340,"sanctuary,"
"Ã…hlfeldt, J.","14.82528, 41.12222, 14.82528, 41.12222",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [14.82528, 41.12222]}",dare-location,precise,representative,640,-30,41.12222,"41.12222,14.82528",14.82528,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,540689,settlement,Syrtzi,,670,"church,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","14.387746, 41.740515, 14.387746, 41.740515",jahlfeldt,"Representative point location, site precision","sanctuary,","{""type"": ""Point"", ""coordinates"": [14.387746, 41.740515]}",dare-location,precise,representative,-30,-550,41.740515,"41.740515,14.387746",14.387746,,CH,"classical,hellenistic-republican","-550.0,-30.0",DARE Location,sanctuary,,settlement,Klimatariai,,520,"station,"
"Becker, J.","14.3883332, 41.7405276, 14.3883332, 41.7405276",jbecker,Location based on OpenStreetMap,"theatre,sanctuary,","{""type"": ""Point"", ""coordinates"": [14.3883332, 41.7405276]}",location-of-samnite-sanctuary,precise,representative,300,-330,41.7405276,"41.7405276,14.3883332",14.3883332,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Samnite sanctuary,"theatre,sanctuary",,settlement,Oungra,,630,"sanctuary,"
"Ã…hlfeldt, J.","13.8142429, 41.4911361, 13.8142429, 41.4911361",jahlfeldt,"Representative point location, site precision",church,"{""type"": ""Point"", ""coordinates"": [13.8142429, 41.4911361]}",dare-location,precise,representative,640,300,41.4911361,"41.4911361,13.8142429",13.8142429,,L,late-antique,"300.0,640.0",DARE Location,church,,settlement,Pyrgos Kieriou,,340,"theatre,sanctuary,"
"Becker, J.","14.7552258, 41.5983473, 14.7552258, 41.5983473",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [14.7552258, 41.5983473]}",location-of-temple,precise,representative,-30,-330,41.5983473,"41.5983473,14.7552258",14.7552258,,H,hellenistic-republican,"-330.0,-30.0",OSM location of temple,temple-2,,mountain,Xerovouni,,300,"church,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","14.484783, 41.816036, 14.484783, 41.816036",jahlfeldt,"Representative point location, village precision","temple-2,","{""type"": ""Point"", ""coordinates"": [14.484783, 41.816036]}",dare-location,precise,,-30,-330,41.816036,"41.816036,14.484783",14.484783,,H,hellenistic-republican,"-330.0,-30.0",DARE Location,temple-2,,settlement,Pyrgos/Livanates,,300,"temple-2,"
"Becker, J., T. Elliott","14.2616772, 41.7848126, 14.2626948, 41.785598",jbecker,"Representative polygon corresponding to the extent of the archaeological area, based on OpenStreetMap","sanctuary,temple-2","{""type"": ""Polygon"", ""coordinates"": [[[14.2623633, 41.7848126], [14.2616772, 41.7853979], [14.2619918, 41.7855308], [14.2621838, 41.785598], [14.2623743, 41.7855063], [14.2626948, 41.7849009], [14.2623633, 41.7848126]]]}",osm-location-of-santuario-sannitico-di,precise,representative,300,-330,41.78521831,"41.7852183137,14.262212291",14.26221229,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Santuario sannitico di Vastogirardi,"sanctuary,temple-2",,settlement,Limogardi,,630,"temple-2,"
"Ã…hlfeldt, J.","14.944686, 41.054975, 14.944686, 41.054975",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [14.944686, 41.054975]}",dare-location,precise,representative,640,-30,41.054975,"41.054975,14.944686",14.944686,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,,unlocated,sanctuary (?) on Skotoussaia,,670,"sanctuary,temple-2,"
"Ã…hlfeldt, J.","15.954751, 41.7081385, 15.954751, 41.7081385",jahlfeldt,"Representative point location, site precision",temple,"{""type"": ""Point"", ""coordinates"": [15.954751, 41.7081385]}",dare-location,precise,representative,640,-550,41.7081385,"41.7081385,15.954751",15.954751,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,temple,,"unlocated, people",W Locrian (then Delphic) ethnic,,1190,"station,"
"Ã…hlfeldt, J.","14.9386214, 41.166408, 14.9386214, 41.166408",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [14.9386214, 41.166408]}",dare-location,precise,representative,640,-30,41.166408,"41.166408,14.9386214",14.9386214,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,,unlocated,"deme of Eretria, SW Tamynai",,670,"temple,"
"Becker, J., T. Elliott","14.9694937, 40.489303, 14.9694937, 40.489303",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [14.9694937, 40.489303]}",location-of-argive-heraion,precise,representative,300,-750,40.489303,"40.489303,14.9694937",14.9694937,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of Argive Heraion at Foce del Sele,temple-2,,island,island,,1050,"station,"
"Edlund Berry, I., A. Small, DARMC, R. Talbert, S. Gillies, T. Elliott, J. Becker","16.81695, 40.416189, 16.81695, 40.416189","I.E.M. Edlund Berry, A.M. Small",500K scale point location,"temple-2,","{""type"": ""Point"", ""coordinates"": [16.81695, 40.416189]}",darmc-location-7657,precise,,300,-750,40.416189,"40.416189,16.81695",16.81695,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 7657,temple-2,540689,"unlocated, river","seasonal brook, near Tanagra?",,1050,"temple-2,"
"Becker, J.","16.8165703, 40.4161654, 16.8165703, 40.4161654",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [16.8165703, 40.4161654]}",osm-location,precise,representative,300,-750,40.4161654,"40.4161654,16.8165703",16.8165703,,ACH,"archaic,classical,hellenistic-roman-early-empire","-750.0,300.0",OSM location of Santuario di Hera (Tavole Palatine),temple-2,,unlocated,Gomphoi area,,1050,"temple-2,"
"Ã…hlfeldt, J.","17.440599, 40.494654, 17.440599, 40.494654",jahlfeldt,"Representative point location, village precision",station,"{""type"": ""Point"", ""coordinates"": [17.440599, 40.494654]}",dare-location,precise,representative,640,-750,40.494654,"40.494654,17.440599",17.440599,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,station,550696,settlement,"Skalokhori/Obriokastro, on Lesbos GRE",,1390,"temple-2,"
"Ã…hlfeldt, J.","15.545522, 41.074245, 15.545522, 41.074245",jahlfeldt,"Representative point location, site precision",station,"{""type"": ""Point"", ""coordinates"": [15.545522, 41.074245]}",dare-location,precise,representative,640,-30,41.074245,"41.074245,15.545522",15.545522,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,,settlement,SW Urla,,670,"station,"
