authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Mckee, G.","34.7971931, 32.1595828, 34.7971931, 32.1595828",gmckee,"Point representing the location of the Tel Michal site, derived from an OpenStreetMap Node.",settlement,"{""type"": ""Point"", ""coordinates"": [34.7971931, 32.1595828]}",5ea5dc-5de5d95db5dc,precise,representative,940,-3300,32.1595828,"32.1595828,34.7971931",34.7971931,,EINHRA,"early-bronze-age-southern-levant,iron-age-southern-levant,neo-babylonian-achaemenid-southern-levant,hellenistic-republican,roman,abassid-middle-east","-3300.0,940.0",OSM location of Tel Michal,settlement,,river,near Thamugadi,,4240,"settlement,"
"Mckee, G.","58.1947137, 37.9642812, 58.2023799, 37.9687925",gmckee,"Polygon representing the location of the New Nisa tell site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[58.1980129, 37.9642812], [58.1962059, 37.9653066], [58.1947137, 37.9668175], [58.1947411, 37.966947], [58.1953845, 37.9673355], [58.1965892, 37.967832], [58.1988753, 37.9687493], [58.1993271, 37.9687925], [58.2016817, 37.9684579], [58.2019966, 37.9682097], [58.2023799, 37.9673463], [58.201449, 37.9664506], [58.1993545, 37.9646914], [58.1989438, 37.9644216], [58.1980129, 37.9642812]]]}",osm-location-of-new-nisa,precise,representative,750,-330,37.96675906,"37.9667590635,58.1986156349",58.19861563,,HKLP,"hellenistic-central-asia,kangju-yuezhi-kushan-central-asia,late-antiquity-in-central-asia,pre-islamic-early-middle-ages-central-asia","-330.0,750.0",OSM location of New Nisa,settlement,334659,"unlocated, station, settlement",E Gadiaufala,,1080,"settlement,"
"Mckee, G.","58.2088757, 37.948712, 58.2131726, 37.954194",gmckee,"Polygon representing the location of the Old Nisa tell, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[58.2110295, 37.948712], [58.210949, 37.9487416], [58.2109008, 37.9487712], [58.2092914, 37.9503448], [58.2088757, 37.9507636], [58.2088757, 37.9508059], [58.2106755, 37.9527729], [58.2117752, 37.9538684], [58.2121936, 37.9541793], [58.2122864, 37.954194], [58.2123894, 37.9541708], [58.213119, 37.9538198], [58.2131619, 37.9537648], [58.2131726, 37.9530457], [58.2130894, 37.9504125], [58.2112173, 37.9487818], [58.2111234, 37.9487247], [58.2110295, 37.948712]]]}",kone-nusay,precise,representative,-100,-330,37.95143317,"37.9514331726,58.2114165165",58.21141652,,H,hellenistic-central-asia,"-330.0,-100.0",OSM location of Old Nisa,settlement,,unlocated,near Alea(...),,230,"settlement,"
"Mckee, G.","40.8952812, 36.8737009, 40.8994119, 36.8772111",gmckee,"Polygon representing the location of the Chagar Bazar site, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[40.8988647, 36.8737009], [40.897706, 36.8740356], [40.8956997, 36.8755118], [40.8952812, 36.8761555], [40.8963756, 36.8768936], [40.8967833, 36.8771597], [40.8978562, 36.8772111], [40.8988432, 36.8768936], [40.8994011, 36.8758466], [40.8994119, 36.8740871], [40.8988647, 36.8737009]]]}",chagar-bazar,precise,representative,-1600,-10000,36.87559458,"36.8755945806,40.8976593415",40.89765934,,NUUEAO,"neolithic-eastern-med,ubaid,uruk-mesopotamia,early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia,old-babylonian-assyrian-mesopotamia","-10000.0,-1600.0",OSM location of Chagar Bazar,settlement,,unlocated,31 miles E Thamugadi,,8400,"settlement,"
"Becker, J.","49.833443, 40.366149, 49.833443, 40.366149",jbecker,Coordinates after GeoHack.,"architecturalcomplex,","{""type"": ""Point"", ""coordinates"": [49.833443, 40.366149]}",imagery-location-of-palace-of-the-shirvanshahs,precise,representative,2100,1200,40.366149,"40.366149,49.833443",49.833443,,LM,"late-medieval-caucasus,modern","1200.0,2100.0",Imagery location of Palace of the Shirvanshahs,architecturalcomplex,,unlocated,45 miles E Thamugadi,,900,"architecturalcomplex,"
"Becker, J.","-0.5381837, 53.2371855, -0.5381837, 53.2371855",jbecker,Representative location of the remains of a third century A.D. city gate based on OpenStreetMap.,city-gate,"{""type"": ""Point"", ""coordinates"": [-0.5381837, 53.2371855]}",location-of-newport-arch-city-gate,precise,representative,640,-30,53.2371855,"53.2371855,-0.5381837",-0.5381837,,RL,"roman,late-antique","-30.0,640.0",OSM location of Newport Arch city gate,city-gate,,fort,Dehibat TUN,,670,"city-gate,"
"Becker, J., T. Elliott","-3.3702173, 41.7799023, -3.3702173, 41.7799023",jbecker,Location based on OpenStreetMap,plaza,"{""type"": ""Point"", ""coordinates"": [-3.3702173, 41.7799023]}",osm-location-of-roman-forum,precise,representative,300,-30,41.7799023,"41.7799023,-3.3702173",-3.3702173,,R,roman,"-30.0,300.0",OSM location of Roman forum,plaza,,station,11 miles W Lebda,,330,"plaza,"
"Becker, J.","14.9963773, 40.4211453, 14.9963773, 40.4211453",jbecker,Representative point location based on OpenStreetMap.,"fort,","{""type"": ""Point"", ""coordinates"": [14.9963773, 40.4211453]}",location-of-tower-at-porta-marina,precise,representative,300,-550,40.4211453,"40.4211453,14.9963773",14.9963773,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",OSM location of tower at Porta Marina,fort,,labeled feature,Barrington Atlas grid 35 C1,,850,"fort,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","30.0, 35.0, 35.0, 40.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[30.0, 35.0], [30.0, 40.0], [35.0, 40.0], [35.0, 35.0], [30.0, 35.0]]]}",gane-location-66073,rough,representative,-1450,-1750,37.5,"37.5,32.5",32.5,,M,middle-bronze-age-anatolia,"-1750.0,-1450.0",GANE Location 66073,settlement,,labeled feature,Barrington Atlas grid 35 B1,,300,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa",,"B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,,gane-location-28865,unlocated,representative,2000,-1200,,,,,1AHRTCASIE1OLKOM,"1200-bc-middle-east,achaemenid-roman-republic-middle-east,hellenistic-middle-east,roman-early-empire-parthian-middle-east,transition-roman-early-empire-late-antique,caliphate-umayyad-middle-east,abassid-middle-east,samanid-ghaznavid-iran,ilkhanate-middle-east,early-ottoman-empire,1500-ad-middle-east,ottoman-empire,late-ottoman-empire,khedivate-egypt,ottoman-decline-mandate-middle-east,modern-middle-east","-1200.0,2000.0",GANE Location 28865,settlement,,church,Asabaa,,3200,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","40.0, 40.0, 45.0, 45.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[40.0, 40.0], [40.0, 45.0], [45.0, 45.0], [45.0, 40.0], [40.0, 40.0]]]}",gane-location-67289,rough,representative,640,-2000,42.5,"42.5,42.5",42.5,,OAL,"old-babylonian-assyrian-mesopotamia,achaemenid-middle-east,late-antique","-2000.0,640.0",GANE Location 67289,settlement,,station,near Lmaia,,2640,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","45.0, 35.0, 50.0, 40.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[45.0, 35.0], [45.0, 40.0], [50.0, 40.0], [50.0, 35.0], [45.0, 35.0]]]}",gane-location-23607,rough,representative,2000,-540,37.5,"37.5,47.5",47.5,,ACLOM,"achaemenid-roman-republic-middle-east,caliphate-umayyad-middle-east,late-ottoman-empire,ottoman-decline-mandate-middle-east,modern-middle-east","-540.0,2000.0",GANE Location 23607,settlement,,labeled feature,Barrington Atlas grid 35 C2,,2540,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","35.0, 30.0, 40.0, 35.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[35.0, 30.0], [35.0, 35.0], [40.0, 35.0], [40.0, 30.0], [35.0, 30.0]]]}",gane-location-32137,rough,representative,2000,-2600000,32.5,"32.5,37.5",37.5,,P1AAPRTLCAI1LM,"paleolithic-middle-east,1200-bc-middle-east,achaemenid-middle-east,achaemenid-roman-republic-middle-east,ptolemaic-roman-egypt,roman-middle-east,transition-roman-early-empire-late-antique,late-antique-sasanian-middle-east,caliphate-umayyad-middle-east,abassid-middle-east,ilkhanate-middle-east,1500-ad-middle-east,late-ottoman-empire,modern-middle-east","-2600000.0,2000.0",GANE Location 32137,settlement,,mountain,Hamada el-Hamra,,2602000,"settlement,"
"Mckee, G.","51.4032573, 33.9675655, 51.405425, 33.9700973",gmckee,"Polygon representing the visible remains at Tepe Sialk South, derived from an OpenStreetMap Way.",settlement,"{""type"": ""Polygon"", ""coordinates"": [[[51.4044081, 33.9675655], [51.4036427, 33.9678407], [51.4032573, 33.9686219], [51.4032948, 33.9688896], [51.4034781, 33.9696447], [51.4036615, 33.9698066], [51.4041437, 33.9700973], [51.4042582, 33.97006], [51.4044455, 33.9699979], [51.40459, 33.9698914], [51.4050878, 33.969088], [51.405425, 33.9681736], [51.4052965, 33.9678495], [51.4051252, 33.9677031], [51.4044081, 33.9675655]]]}",62a67e647-6336cc6446a9,precise,representative,-540,-10000,33.96873999,"33.9687399896,51.4043064386",51.40430644,,NUUE,"neolithic-eastern-med,ubaid,uruk-mesopotamia,elamite-western-iran","-10000.0,-540.0",OSM location of ØªÙ¾Ù‡ Ø³ÛŒÙ„Ú©,settlement,,station,Henchir Kredema TUN,,9460,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","45.0, 35.0, 50.0, 40.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[45.0, 35.0], [45.0, 40.0], [50.0, 40.0], [50.0, 35.0], [45.0, 35.0]]]}",gane-location-57929,rough,representative,-1600,-6200,37.5,"37.5,47.5",47.5,,CO,"chalcolithic-mesopotamia,old-babylonian-assyrian-mesopotamia","-6200.0,-1600.0",GANE Location 57929,settlement,,fort,Ain el-Auenia,,4600,"settlement,"
"Varveri, A., J. Becker","14.4841051, 40.7493686, 14.4841051, 40.7493686",avarveri,Location based on OpenStreetMap,architecturalcomplex,"{""type"": ""Point"", ""coordinates"": [14.4841051, 40.7493686]}",mensa-ponderaria,precise,representative,300,-330,40.7493686,"40.7493686,14.4841051",14.4841051,,H,hellenistic-roman-early-empire,"-330.0,300.0",OSM location of Mensa Ponderaria,architecturalcomplex,,station,Bir el-Gheddahia?,,630,"architecturalcomplex,"
"Becker, J.","70.4682635, 34.3653762, 70.4697613, 34.366723",jbecker,Location based on OpenStreetMap,"settlement,","{""type"": ""Polygon"", ""coordinates"": [[[70.4690889, 34.3653762], [70.4685312, 34.3654242], [70.4682635, 34.3656961], [70.4683205, 34.3660218], [70.4683964, 34.3662072], [70.46861, 34.3665604], [70.4689138, 34.366699], [70.4692139, 34.366723], [70.4696081, 34.3665266], [70.4697613, 34.366308], [70.4697258, 34.3660493], [70.4690889, 34.3653762]]]}",osm-location-of-hadda,precise,representative,550,-30,34.36605039,"34.3660503934,70.4689934704",70.46899347,,RL,"roman,late-antiquity-in-central-asia","-30.0,550.0",OSM location of Hadda,settlement,,settlement,ed Debdaba? el-Hamma? TUN,,580,"settlement,"
"Becker, J.","12.5572297, 42.6401176, 12.5572297, 42.6401176",jbecker,Location based on OpenStreetMap,"plaza,","{""type"": ""Point"", ""coordinates"": [12.5572297, 42.6401176]}",osm-location-of-forum,precise,representative,300,-30,42.6401176,"42.6401176,12.5572297",12.5572297,,R,roman,"-30.0,300.0",OSM location of forum,plaza,,settlement,Bir Kimen,,330,"plaza,"
"Becker, J.","12.9831228, 43.6250101, 12.9831228, 43.6250101",jbecker,Representative location based on OpenStreetMap.,plaza,"{""type"": ""Point"", ""coordinates"": [12.9831228, 43.6250101]}",location-of-forum,precise,representative,300,-30,43.6250101,"43.6250101,12.9831228",12.9831228,,R,roman,"-30.0,300.0",OSM location of Foro della cittÃ  romana di Suasa,plaza,,well,Bir Tarsin,,330,"plaza,"
"Becker, J.","11.6291504, 42.4192811, 11.6291504, 42.4192811",jbecker,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [11.6291504, 42.4192811]}",location-of-house-of-the-cryptoporticus,precise,representative,300,-330,42.4192811,"42.4192811,11.6291504",11.6291504,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of House of the Cryptoporticus,townhouse,,station,"Bordj Tamra, TUN",,630,"townhouse,"
"Ã…hlfeldt, J.","27.298333, 37.66, 27.298333, 37.66",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [27.298333, 37.66]}",dare-location,precise,representative,640,-550,37.66,"37.66,27.298333",27.298333,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,settlement,,settlement,Derg,,1190,"settlement,"
"Horne, R., J. Becker","27.5398754, 37.0279774, 27.5398754, 37.0279774",rmhorne,Location based on OpenStreetMap,"settlement-modern,","{""type"": ""Point"", ""coordinates"": [27.5398754, 37.0279774]}",alazeytin,precise,representative,2100,1700,37.0279774,"37.0279774,27.5398754",27.5398754,,M,modern,"1700.0,2100.0",Alazeytin,settlement-modern,,fort,Gheriat el-Garbia,,400,"settlement-modern,"
"Ã…hlfeldt, J.","28.0645, 37.31359, 28.0645, 37.31359",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [28.0645, 37.31359]}",dare-location,precise,representative,640,-330,37.31359,"37.31359,28.0645",28.0645,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,settlement,"Guellala, TUN",,970,"settlement,"
"Ã…hlfeldt, J.","27.833862, 37.859752, 27.833862, 37.859752",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [27.833862, 37.859752]}",dare-location,precise,representative,640,-550,37.859752,"37.859752,27.833862",27.833862,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,settlement,,settlement,Magrusa,,1190,"settlement,"
"Becker, J.","27.8342282, 37.8590749, 27.8364219, 37.8606169",jbecker,Representative location based on OpenStreetMap,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[27.8347786, 37.8590749], [27.8342795, 37.8599137], [27.8342282, 37.8603614], [27.8364219, 37.8606169], [27.836187, 37.859494], [27.8359946, 37.8592355], [27.8347786, 37.8590749]]]}",osm-location-of-tralleis,precise,representative,640,-550,37.85992385,"37.8599238489,27.8353442523",27.83534425,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",OSM location of Tralleis,settlement,,settlement,"Mansoura, TUN",,1190,"settlement,"
"Becker, J.","71.06148, 29.2389543, 71.06148, 29.2389543",jbecker,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [71.06148, 29.2389543]}",osm-location-of-modern-uch-sharif,precise,associated_modern,2099,2000,29.2389543,"29.2389543,71.06148",71.06148,,T,twenty-first-ce,"2000.0,2099.0",OSM location of modern Uch Sharif,settlement-modern,,wall-2,W Tabalati? at Chenini,,99,"settlement-modern,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","67.0, 34.0, 68.0, 35.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[67.0, 34.0], [67.0, 35.0], [68.0, 35.0], [68.0, 34.0], [67.0, 34.0]]]}",gane-location-61834,rough,representative,-140,-330,34.5,"34.5,67.5",67.5,,H,hellenistic-middle-east,"-330.0,-140.0",GANE Location 61834,settlement,570754,settlement,Lepreon,"87,367,171,573,113",190,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","67.0, 34.0, 68.0, 35.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[67.0, 34.0], [67.0, 35.0], [68.0, 35.0], [68.0, 34.0], [67.0, 34.0]]]}",gane-location-51446,rough,representative,2000,1918,34.5,"34.5,67.5",67.5,,M,modern-middle-east,"1918.0,2000.0",GANE Location 51446,settlement,,settlement,S Myloi,"573,086,573,475,573,000",82,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","67.0, 34.0, 68.0, 35.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[67.0, 34.0], [67.0, 35.0], [68.0, 35.0], [68.0, 34.0], [67.0, 34.0]]]}",gane-location-51444,rough,representative,2000,1918,34.5,"34.5,67.5",67.5,,M,modern-middle-east,"1918.0,2000.0",GANE Location 51444,settlement,,settlement,Kazarma,,82,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","67.0, 34.0, 68.0, 35.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[67.0, 34.0], [67.0, 35.0], [68.0, 35.0], [68.0, 34.0], [67.0, 34.0]]]}",gane-location-11942,rough,representative,226,-330,34.5,"34.5,67.5",67.5,,HR,"hellenistic-middle-east,roman-early-empire-parthian-middle-east","-330.0,226.0",GANE Location 11942,settlement,,settlement,Pyrgos?,,556,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","67.0, 34.0, 68.0, 35.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[67.0, 34.0], [67.0, 35.0], [68.0, 35.0], [68.0, 34.0], [67.0, 34.0]]]}",gane-location-7588,rough,representative,1918,-1200,34.5,"34.5,67.5",67.5,,1IMSL,"1200-bc-middle-east,ilkhanate-middle-east,mongol-middle-east,safavid-middle-east,late-ottoman-empire","-1200.0,1918.0",GANE Location 7588,settlement,,settlement,in S Lakonia,,3118,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","67.0, 34.0, 68.0, 35.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[67.0, 34.0], [67.0, 35.0], [68.0, 35.0], [68.0, 34.0], [67.0, 34.0]]]}",gane-location-7599,rough,representative,2000,-1200,34.5,"34.5,67.5",67.5,,1HRLSKIMLM,"1200-bc-middle-east,hellenistic-middle-east,roman-early-empire-parthian-middle-east,late-antique-sasanian-middle-east,samanid-ghaznavid-iran,khwarezmian-middle-east,ilkhanate-middle-east,mongol-middle-east,late-ottoman-empire,modern-middle-east","-1200.0,2000.0",GANE Location 7599,settlement,,unknown,Barrington Atlas grid 58 D4,,3200,"settlement,"
"Siewert-Mayer, B., W. RÃ¶llig, H. Kopp, F. Deblauwe, E. Kansa","67.0, 35.0, 68.0, 36.0","B. Siewert-Mayer, W. RÃ¶llig, H. Kopp",Approximate location from the TAVO index,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[67.0, 35.0], [67.0, 36.0], [68.0, 36.0], [68.0, 35.0], [67.0, 35.0]]]}",gane-location-68380,rough,representative,,,35.5,"35.5,67.5",67.5,,,,,GANE Location 68380,settlement,,settlement,Stoupa,,0,"settlement,"
"Ã…hlfeldt, J.","29.609445, 39.201251, 29.609445, 39.201251",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [29.609445, 39.201251]}",dare-location,precise,representative,640,-330,39.201251,"39.201251,29.609445",29.609445,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,570602,unlocated,same as Phleious?,,970,"settlement,"
"Ã…hlfeldt, J.","29.7714539, 38.658994, 29.7714539, 38.658994",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [29.7714539, 38.658994]}",dare-location,precise,representative,640,-330,38.658994,"38.658994,29.7714539",29.7714539,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,570423,"unlocated, spring",Elis: spring at Lepreon,,970,"settlement,"
"Ã…hlfeldt, J.","31.295917, 39.019467, 31.295917, 39.019467",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [31.295917, 39.019467]}",dare-location,precise,representative,640,-330,39.019467,"39.019467,31.295917",31.295917,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,unlocated,Laconia: above La(s),,970,"settlement,"
"Ã…hlfeldt, J.","28.85328, 39.1554, 28.85328, 39.1554",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [28.85328, 39.1554]}",dare-location,precise,representative,640,-30,39.1554,"39.1554,28.85328",28.85328,,RL,"roman,late-antique","-30.0,640.0",DARE Location,settlement,,settlement,Laconia: city,,670,"settlement,"
"Ã…hlfeldt, J.","31.189167, 38.306111, 31.189167, 38.306111",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [31.189167, 38.306111]}",dare-location,precise,representative,640,-330,38.306111,"38.306111,31.189167",31.189167,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,unlocated,in Argolis?,,970,"settlement,"
"Ã…hlfeldt, J.","29.9841704, 39.0246078, 29.9841704, 39.0246078",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [29.9841704, 39.0246078]}",dare-location,precise,representative,640,-330,39.0246078,"39.0246078,29.9841704",29.9841704,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,unlocated,in Elis,,970,"settlement,"
"Ã…hlfeldt, J.","29.1637767, 38.6495284, 29.1637767, 38.6495284",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [29.1637767, 38.6495284]}",dare-location,precise,representative,640,-30,38.6495284,"38.6495284,29.1637767",29.1637767,,RL,"roman,late-antique","-30.0,640.0",DARE Location,settlement,573541,settlement,"Laconia: early city, S Sparta",,670,"settlement,"
"Ã…hlfeldt, J.","29.208934, 38.357811, 29.208934, 38.357811",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [29.208934, 38.357811]}",dare-location,precise,representative,640,-330,38.357811,"38.357811,29.208934",29.208934,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,"unlocated, river",Messenia: river by Karnasion,,970,"settlement,"
"Ã…hlfeldt, J.","30.1719199, 38.527823, 30.1719199, 38.527823",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [30.171919900000034, 38.527823]}",dare-location,precise,representative,640,-30,38.527823,"38.527823,30.1719199",30.1719199,,RL,"roman,late-antique","-30.0,640.0",DARE Location,settlement,,river,in Argolis,,670,"settlement,"
"Ã…hlfeldt, J.","30.7551101, 38.8619419, 30.7551101, 38.8619419",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [30.7551101, 38.8619419]}",dare-location,precise,representative,640,-330,38.8619419,"38.8619419,30.7551101",30.7551101,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,unlocated,"Corinthia: campsite, sanctuary in Phleiasia",,970,"settlement,"
"Ã…hlfeldt, J.","30.1112911, 38.4755426, 30.1112911, 38.4755426",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [30.111291100000017, 38.4755426]}",dare-location,precise,representative,640,-330,38.4755426,"38.4755426,30.1112911",30.1112911,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,settlement,Arcadia: city,,970,"settlement,"
"Ã…hlfeldt, J.","31.97857, 39.650103, 31.97857, 39.650103",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [31.97857, 39.650103]}",dare-location,precise,representative,640,-750,39.650103,"39.650103,31.97857",31.97857,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,settlement,,"unlocated, river",Argolis: between Argos and Lerna,,1390,"settlement,"
"Ã…hlfeldt, J.","28.63295, 39.58831, 28.63295, 39.58831",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [28.63295, 39.58831]}",dare-location,precise,representative,640,-30,39.58831,"39.58831,28.63295",28.63295,,RL,"roman,late-antique","-30.0,640.0",DARE Location,settlement,,settlement,Laconia: city,,670,"settlement,"
"Becker, J.","28.52, 38.577222, 28.52, 38.577222",jbecker,Coordinates following GeoHack.,region,"{""type"": ""Point"", ""coordinates"": [28.52, 38.577222]}",geohack-location-of-katakekaumene,precise,representative,2100,1700,38.577222,"38.577222,28.52",28.52,,M,modern,"1700.0,2100.0",GeoHack location of Katakekaumene,region,,unlocated,Arcadia: near Megalopolis,,400,"region,"
"Ã…hlfeldt, J.","29.9833333, 39.4166667, 29.9833333, 39.4166667",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [29.983333300000027, 39.4166667]}",dare-location,precise,representative,640,-330,39.4166667,"39.4166667,29.9833333",29.9833333,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,unlocated,small lake near Epidauros Limera,,970,"settlement,"
"Ã…hlfeldt, J.","30.6281549, 39.171334, 30.6281549, 39.171334",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [30.628154900000027, 39.171334]}",dare-location,precise,representative,640,-330,39.171334,"39.171334,30.6281549",30.6281549,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,settlement,Arcadia: city N Megalopolis,,970,"settlement,"
"Ã…hlfeldt, J.","30.8455876, 39.7996237, 30.8455876, 39.7996237",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [30.845587600000044, 39.7996237]}",dare-location,precise,representative,640,-330,39.7996237,"39.7996237,30.8455876",30.8455876,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,settlement,village near Messene,,970,"settlement,"
"Becker, J.","30.8447761, 39.800525, 30.8447761, 39.800525",jbecker,"Point marking the modern location of KarahÃ¶yÃ¼k, derived from an OpenStreetMap node.",settlement-modern,"{""type"": ""Point"", ""coordinates"": [30.8447761, 39.800525]}",osm-location-of-modern-karahapya1-4k,precise,associated_modern,2100,1700,39.800525,"39.800525,30.8447761",30.8447761,,M,modern,"1700.0,2100.0",OSM location of modern KarahÃ¶yÃ¼k,settlement-modern,,unlocated,Arcadia: sanctuary by Kaphyai,,400,"settlement-modern,"
